client_id,datetime,code,type,amount,target
52228846,24 17:29:27,5411,1010,-10032.51,0
72908719,405 00:00:00,5399,1110,-28927.4,0
26240933,5 16:08:09,6011,2010,-11229.58,0
62646009,336 14:57:00,4814,1030,-3368.87,0
71906343,271 00:00:00,5411,1110,-10982.98,1
53854864,308 22:27:25,6010,7070,38542.16,1
6040453,335 09:45:46,5812,1010,-7036.45,0
56215561,258 07:10:16,6011,2010,-134754.95,1
64136501,358 00:00:00,5812,1210,-10298.65,0
496551,213 08:01:46,6011,2010,-22459.16,0
66802399,398 10:15:23,6010,7070,117910.58,1
19011675,184 00:00:00,5411,1110,-2454.79,0
91476454,205 06:20:58,6011,2010,-4491.83,1
64075663,76 08:28:31,5411,1010,-2016.83,0
37134646,199 17:37:16,5411,1010,-864.68,0
23446972,120 00:00:00,5499,1110,-2491.62,0
26409535,125 17:54:03,5541,1110,-1569.9,0
67087806,64 07:54:04,6010,2020,-11229.58,0
50546311,292 20:43:13,4829,2331,-449183.15,1
62820104,444 12:37:09,4829,2330,-179673.26,0
23136235,273 11:46:33,5331,1010,-14149.27,1
23690692,385 00:00:00,5411,1110,-48581.4,1
67766235,87 21:17:02,5983,1010,-11229.58,1
70883403,7 17:51:28,4814,1030,-67377.47,1
82235884,376 12:48:41,6010,7070,3045.46,1
51052611,344 00:00:00,4814,1100,-4491.83,0
70780820,73 03:03:11,6010,7070,6355.94,0
8021143,418 15:54:13,5812,1010,-426.72,0
62832400,240 18:13:30,4814,1030,-1122.96,1
78214402,449 20:38:41,5942,1110,-14912.88,0
450407,29 20:09:50,4829,2370,-47051.94,0
60545607,270 21:16:45,5499,1010,-6142.58,0
48755198,430 15:18:44,4814,1030,-1122.96,0
48214869,62 09:59:05,4814,1030,-4491.83,0
71628575,366 22:00:27,6010,7070,1572141.04,0
72920418,41 18:10:34,5499,1010,-9252.95,0
79637922,426 14:20:20,4829,2370,-42672.4,0
54439127,41 00:00:00,5411,1110,-9846.09,0
73580357,185 19:27:42,4814,1030,-1122.96,1
76345668,17 00:00:00,5712,1110,-5794.46,0
24497218,279 19:38:60,6010,7030,190229.07,1
70780820,249 13:01:50,6010,7070,4357.08,1
16826344,152 15:17:26,6011,2011,-4491.83,1
18104975,393 11:06:13,5261,1110,-20213.24,0
33344906,165 13:57:33,5331,1010,-5232.98,0
42212106,329 09:48:37,5983,1010,-7097.09,1
86754120,210 10:26:14,5411,1010,-7074.63,1
2420841,381 21:19:05,6010,7070,5614.79,0
91212486,306 00:00:00,5311,1110,-76271.3,0
70530157,361 19:49:37,5499,1010,-1201.56,1
40551322,123 15:02:48,6011,2010,-1122957.89,1
19621396,125 00:00:00,4112,1100,-26739.87,1
28982398,215 13:03:41,4814,1030,-4491.83,0
70780820,210 13:33:23,6010,7030,1909.03,1
85841930,185 00:00:00,5967,1200,-16855.82,1
38436784,101 22:37:38,6011,2010,-8983.66,1
3294989,410 10:11:26,5411,1110,-3009.53,0
26527914,204 15:07:56,4814,1030,-1122.96,1
62030642,141 20:35:52,5921,1010,-8961.2,0
46010539,46 10:37:03,6011,2010,-44918.32,1
49365990,108 10:13:45,5411,1110,-7344.14,1
50546311,441 16:12:13,6010,7071,266814.79,0
64689367,297 16:02:37,4829,2371,-1639518.51,0
82670667,260 10:54:33,5411,1010,-4110.03,0
11701078,120 21:56:21,6010,7070,2178.54,1
61758325,120 10:47:45,6011,2010,-20213.24,0
42396248,63 14:08:46,6011,2010,-22459.16,1
65933176,326 11:10:29,5499,1010,-2325.2,1
78202726,362 11:41:25,5411,1010,-1132.84,1
38714155,72 00:00:00,7995,1200,-3368.87,0
84203354,168 17:34:27,6011,2010,-67377.47,0
18762843,113 08:04:38,5541,1010,-1347.55,0
9987500,94 20:17:23,5411,1110,-22117.78,0
49666606,173 14:22:15,6010,4041,-1398.08,1
50371871,226 13:17:21,6011,2010,-4491.83,1
66802399,420 00:00:00,7538,1110,-86243.17,0
93741075,241 00:00:00,5691,1110,-20190.78,1
88668155,71 00:00:00,4814,1100,-11229.58,1
79837941,455 00:00:00,6011,4210,-2245.92,1
2946788,7 08:12:28,6011,2010,-11229.58,0
71663162,157 09:23:28,6011,2010,-134754.95,0
46037128,40 15:51:12,6010,7070,28657.89,0
70780820,288 07:30:10,6010,7070,23874.08,0
11631823,366 07:46:55,4814,1030,-1347.55,0
70780820,438 07:23:00,6010,7070,9949.41,0
94544913,187 16:04:51,5411,1110,-10452.49,0
24657317,225 00:00:00,5814,1110,-3593.47,0
28277955,375 18:54:30,5812,1010,-5390.2,0
86467196,186 07:02:08,4814,1030,-14081.89,0
27730336,108 09:35:44,6011,2010,-13475.49,0
38499941,367 19:55:55,6011,4011,-84.22,0
8014460,219 08:24:28,6010,7070,12380.61,0
3137260,275 17:05:37,6011,2010,-89836.63,1
49857540,367 19:12:28,4814,1030,-449.18,0
7923600,155 03:16:23,4814,1030,-5794.46,1
91871945,428 08:28:33,6011,7010,22459.16,0
5990895,228 05:59:58,4814,1030,-11229.58,1
24054274,139 14:53:14,6011,2010,-577200.35,0
67928733,162 08:19:19,6011,2010,-20213.24,1
49913122,229 18:10:22,4814,1030,-2245.92,0
51285559,89 15:29:33,6011,7010,11229.58,1
72301958,433 19:31:43,4829,2330,-6737.75,1
37556658,441 15:34:32,5499,1010,-2740.02,1
79875919,110 12:51:54,5921,1010,-5480.03,0
12509777,67 18:39:12,5411,1010,-2111.16,0
19950741,382 17:51:43,5912,1010,-22490.6,1
76691078,248 00:04:22,4829,2370,-33688.74,1
74599819,303 13:29:12,5814,1010,-3930.35,0
93876250,276 20:40:18,4814,1030,-4941.01,1
36018364,328 09:03:43,5411,1010,-14598.45,0
57897343,122 00:00:00,6011,2110,-22459.16,0
46705143,135 15:54:59,4829,4071,-40.43,1
42855746,373 00:00:00,5411,1110,-5882.05,0
65309740,449 15:14:40,6010,7070,11993.19,1
19869701,268 18:28:42,5921,1010,-873.66,0
92692871,133 13:16:55,5977,1010,-65131.56,1
29129514,426 21:47:04,5411,1010,-4952.24,1
29801711,370 11:30:52,5411,1010,-1010.66,1
98998782,153 06:56:53,4814,1030,-2245.92,0
69993837,187 13:57:37,5499,1010,-3458.71,1
49117360,78 13:33:01,4814,1030,-4491.83,0
70780820,275 12:46:22,6010,7070,920.83,0
8014460,218 11:29:37,6010,7070,10121.67,1
2852393,239 10:05:22,5499,1010,-5630.51,0
41206871,229 16:01:56,6011,2010,-20213.24,1
70780820,446 05:02:21,6010,7070,9432.85,0
76275019,156 16:17:59,5983,1010,-15721.41,1
32820811,141 15:42:54,6011,7010,101066.21,0
17750079,427 11:21:33,6011,2010,-44918.32,0
93097735,241 18:19:16,4814,1030,-1122.96,0
87937371,378 09:59:06,4812,1010,-17967.33,0
14984900,90 13:40:46,4829,2370,-91057.74,1
68601490,391 19:34:59,6011,2010,-35934.65,0
88608582,415 00:00:00,5964,1200,-2357.99,1
35247422,361 00:41:53,4814,1030,-1122.96,0
82881815,107 00:00:00,5411,1110,-4419.96,0
87502549,108 00:00:00,5964,1200,-13274.49,0
63661024,143 22:41:46,5311,1010,-10084.16,1
58123469,429 20:56:02,5411,1010,-3043.22,1
38679759,326 04:24:46,4814,1030,-2245.92,1
83441417,357 12:26:54,5331,1010,-8575.58,1
33953111,158 15:21:02,6010,7071,49410.15,1
529504,113 17:32:55,6011,2010,-1111728.31,1
86556905,195 12:36:32,4829,4051,-1122.96,1
38371802,122 09:28:14,6011,2010,-6737.75,0
66255598,224 17:54:07,5411,1010,-16078.51,1
65908463,175 05:56:38,5331,1010,-8085.3,1
99568688,456 00:00:00,7994,1200,-18640.2,0
59839451,176 04:00:59,6011,2010,-2245.92,1
85108219,437 18:08:12,4814,1030,-134.75,0
16152597,280 14:36:13,6011,2010,-2245.92,1
98704281,164 15:43:47,5411,1010,-1976.41,1
33709652,160 13:52:12,5411,1010,-47702.58,1
76043922,100 06:42:57,6010,7070,7568.74,1
13025490,16 00:00:00,5499,1110,-20891.51,0
57223330,111 18:45:48,5499,1010,-3773.14,0
18894090,255 16:09:27,6011,2010,-336887.37,0
44445893,210 17:11:01,5921,1010,-5565.38,1
71263781,132 11:06:17,5499,1010,-5598.17,0
65431683,422 20:15:19,4814,1100,-7411.52,0
25486274,449 15:12:14,4829,2371,-44918.32,0
99388499,240 12:16:06,5411,1010,-9284.62,0
53901395,448 13:10:21,5912,1010,-8691.69,1
82363585,282 17:16:59,5411,1010,-5902.72,0
60931905,86 07:17:12,5411,1010,-2097.91,1
56621830,319 19:48:36,6011,7010,101066.21,0
62633923,170 19:17:51,5411,1010,-6355.94,0
22717722,212 00:00:00,7299,1100,-8378.61,0
5009599,165 21:14:11,6010,7070,11678.76,0
35274437,95 17:35:08,5411,1010,-9107.19,1
60791671,290 09:20:20,5541,1110,-7411.52,0
66653810,452 18:48:40,5992,1010,-11117.28,0
80345852,386 21:20:13,4814,1030,-2245.92,1
68753997,385 17:11:44,5995,1010,-11184.66,0
17698452,237 18:50:30,4814,1030,-2245.92,1
93741075,239 12:19:32,5912,1010,-11544.01,0
17081083,204 15:38:17,4829,2370,-78607.05,1
18470346,19 00:00:00,7011,1210,-86495.83,0
39934843,356 13:41:32,6011,2010,-179673.26,0
9819899,263 12:29:15,7995,1200,-2695.1,0
60340891,250 10:09:41,6011,2010,-110049.87,1
29398575,173 14:59:42,6011,7010,449183.15,0
24497218,359 09:29:31,4814,1030,-11229.58,1
34077523,245 02:31:46,4789,1010,-14059.43,0
87850297,377 22:27:27,5331,1010,-7097.09,0
13584223,142 12:37:58,4814,1030,-6737.75,0
64727059,71 18:39:45,4829,2370,-22459.16,0
88006900,256 21:08:02,4814,1030,-2245.92,0
35247422,113 11:14:18,6011,2010,-128017.2,0
53275229,130 14:19:43,4814,1030,-2245.92,1
49191324,146 00:58:00,4814,1030,-2245.92,0
76606343,372 19:47:13,5411,1010,-15856.17,1
10004871,300 16:14:38,6010,7070,3246.92,0
68393649,345 00:00:00,5964,1200,-1561.81,0
6512034,269 19:30:02,4814,1030,-6737.75,0
77436906,256 16:00:47,6011,7010,247050.73,1
32250029,246 20:48:56,6011,2010,-6737.75,1
64863044,453 14:42:40,4814,1030,-449.18,0
90775337,218 19:05:50,6011,2010,-92082.55,1
7941670,215 22:26:50,5411,1010,-2784.94,0
87252636,430 12:22:29,6010,7071,86669.89,1
70780820,210 11:22:13,6010,7070,6782.67,1
7063514,424 21:43:12,4814,1030,-26950.99,0
54888680,340 15:56:04,6010,7070,6468.24,0
29041434,362 04:56:55,6010,7070,22661.29,0
74173548,309 17:33:10,5411,1010,-27669.68,0
24879326,208 16:53:18,4814,1030,-673.77,1
81399705,326 11:12:19,4814,1030,-2245.92,1
60412759,188 12:36:01,6011,2010,-89836.63,0
65283526,254 13:42:49,4814,1030,-2245.92,0
11681378,239 08:30:37,6011,2010,-20213.24,0
68202044,362 19:17:29,5411,1010,-6688.34,1
57283046,227 14:11:24,6011,2010,-22459.16,1
370258,82 15:06:15,6011,4011,-1347.55,0
18293426,413 00:00:00,5411,1110,-2603.02,1
493506,350 22:15:15,5812,1010,-40201.89,1
61043656,303 16:02:36,6010,7070,11229.58,1
81479064,275 15:01:32,4814,1030,-5614.79,0
46933914,394 15:44:09,5411,1010,-8877.88,0
5932441,95 14:25:10,5411,1010,-31948.15,1
40302631,389 14:46:14,6011,2011,-11229.58,0
84522298,104 20:49:06,4814,1030,-1122.96,1
19084264,87 13:58:28,5999,1010,-67152.88,1
11701078,8 17:37:54,6010,7070,1656.36,1
29453966,91 18:05:49,6011,2010,-65131.56,1
79384060,219 19:13:27,5411,1010,-5704.63,0
27160518,287 00:00:00,4511,1100,-64794.67,1
48140681,455 14:36:54,5912,1010,-10903.92,0
38349962,129 19:35:04,6011,2010,-67377.47,0
68105467,163 11:45:39,6011,2010,-11229.58,0
58547140,334 08:31:18,6011,7010,67377.47,1
52562263,238 06:46:37,5499,1010,-4997.16,1
55483265,434 20:54:03,4814,1030,-11229.58,1
98592314,430 09:18:23,4814,1030,-2245.92,1
70780820,169 09:48:03,6010,7071,4154.94,0
1013842,26 10:46:46,6010,7030,898366.31,1
31044034,165 09:33:21,5499,1010,-9545.14,0
70780820,167 11:35:57,6010,7070,17607.98,1
29398575,309 19:37:05,4829,2330,-336887.37,0
33195838,448 23:03:15,4829,2370,-6737.75,1
40824471,446 05:50:26,4829,2370,-22459.16,0
90072280,204 00:00:00,5411,1110,-9686.63,1
11089937,12 15:14:31,5411,1010,-1571.24,1
62010406,181 20:55:04,6010,7070,97.02,0
25850527,174 10:14:43,5499,1010,-3179.54,0
57224158,386 13:38:31,4829,2370,-11207.12,0
60320033,201 13:32:35,6010,7070,11229.58,1
60533423,37 16:55:14,5411,1010,-7916.85,0
5873100,226 14:19:43,5499,1010,-11715.82,1
20391178,451 09:03:14,5411,1010,-685.0,0
89459212,174 14:43:37,5411,1010,-10960.07,0
89038920,41 11:13:58,4829,2370,-112295.79,0
66158300,304 17:38:46,4829,2371,-22459.16,1
70143123,18 20:53:47,6011,2010,-449183.15,0
72805662,419 10:01:54,4814,1030,-1122.96,0
90393281,82 10:04:26,6011,2010,-56147.89,0
65221973,144 00:00:00,5541,1110,-6737.75,0
73205353,268 00:00:00,5964,1200,-11695.16,0
75940748,336 15:22:22,7832,1110,-13340.74,0
70780820,212 06:10:32,6010,7070,7119.55,1
22490308,348 00:04:13,6010,7070,13475.49,1
36095830,195 20:13:39,5912,1010,-1864.11,0
16527738,61 10:05:45,6010,7070,1122957.89,1
11701078,233 13:55:55,6010,7031,6710.12,1
86850650,314 20:37:40,4829,2330,-9545.14,0
3453773,325 00:00:00,5812,1110,-11229.58,1
91395350,337 18:18:07,5411,1110,-5092.61,1
11765794,372 14:53:26,5331,1010,-920.83,1
68145896,231 12:54:57,4814,1030,-673.77,0
39489228,301 18:27:56,4814,1030,-2245.92,1
52658741,421 19:26:30,4112,1100,-10531.1,0
66274097,187 08:18:30,6011,2010,-2245.92,0
93831724,258 08:08:50,6011,2010,-11229.58,0
28839991,125 04:24:43,6010,7070,134754.95,0
17914429,103 00:00:00,5411,1110,-4267.24,0
77023107,150 15:24:41,5948,1110,-21336.2,1
43124703,18 16:44:55,4814,1030,-3368.87,0
54518053,231 04:21:03,6011,2010,-4491.83,0
5030933,456 13:33:59,5331,1010,-5476.67,1
28328519,263 00:00:00,8099,1110,-64008.6,0
611788,232 09:38:15,6011,7010,8983.66,0
13025490,89 00:00:00,5499,1110,-2874.77,0
91583195,195 13:39:29,4829,2330,-17967.33,1
28280037,259 02:30:28,4814,1030,-22459.16,1
17171343,264 12:31:42,4814,1030,-2245.92,0
11701078,182 06:11:20,6010,7070,5012.88,0
2383708,159 00:00:00,5814,1110,-8826.45,1
25377986,278 06:48:00,5541,1010,-22459.16,0
42738927,443 13:21:58,5499,1010,-8264.97,1
59916938,189 13:27:55,5411,1110,-3072.41,0
2314154,368 12:28:28,5411,1010,-9343.01,0
61024099,218 12:18:06,4829,2370,-875907.15,0
1370532,304 07:57:28,6011,4010,-8759.07,1
99537776,386 17:35:58,5977,1010,-8062.84,0
35593140,162 09:37:40,5945,1010,-6153.81,1
87627356,163 12:10:12,5541,1110,-7285.75,0
45987069,246 09:56:17,5411,1010,-3044.79,0
4228839,284 15:59:26,4814,1030,-1122.96,0
36223985,242 00:00:00,5311,1110,-16417.64,1
89442444,350 17:46:29,4814,1030,-2245.92,0
40676839,296 09:27:45,5411,1110,-12258.21,1
71017308,253 20:58:06,5411,1010,-8062.84,1
60293458,278 12:16:46,6011,2011,-89836.63,1
27811928,402 14:56:16,5912,1010,-2223.46,0
21865414,45 17:10:12,4814,1030,-2245.92,0
65309740,440 11:14:60,6010,7030,7276.77,0
95723152,249 12:23:37,5499,1010,-6753.47,1
29041434,244 13:36:27,6010,7070,7725.95,0
76380054,106 18:54:17,4814,1030,-2245.92,1
24935096,213 17:13:44,4829,2331,-24660.16,1
59627043,431 09:47:36,5331,1010,-1180.45,0
75169373,449 13:43:27,5411,1010,-23222.77,1
58457953,182 18:06:38,5331,1010,-7301.92,0
37407799,102 16:19:54,6011,2010,-89836.63,1
13419115,311 19:26:26,6010,7070,44918.32,1
73534440,200 21:31:57,6010,7070,1559.79,0
76368949,416 20:09:55,5812,1010,-62032.19,1
69993837,73 17:54:29,6011,2010,-44918.32,1
65311903,424 12:30:10,6010,7070,4491.83,0
45690215,132 16:18:56,6011,2010,-26950.99,1
44164394,362 09:20:26,4829,2370,-426.72,0
1217764,158 00:00:00,5541,1110,-4491.83,0
93741075,372 11:11:11,5912,1010,-2560.34,1
56519127,341 17:31:55,6010,7070,165973.18,0
64026953,75 12:36:14,5814,1010,-3593.47,1
60309698,319 07:57:46,6011,2010,-6737.75,0
27713834,390 08:41:23,5499,1010,-943.28,1
82180153,456 12:02:42,5411,1010,-2886.0,1
70780820,173 04:57:32,6010,7070,13228.44,1
7190640,203 16:37:49,5411,1010,-13720.97,1
44812638,276 18:03:60,4814,1100,-22.46,1
13584223,297 18:28:17,6011,2010,-89836.63,0
29894123,447 14:14:08,6010,7070,23963.92,0
29097966,418 09:19:58,4814,1030,-224.59,1
85032270,380 17:24:05,5411,1010,-31779.71,0
68937660,70 01:12:24,4814,1030,-2245.92,0
55106423,6 09:40:09,6011,2010,-11229.58,0
45249788,417 09:03:44,4814,1030,-1122.96,1
27160518,4 11:50:05,4814,1030,-74115.22,1
68248010,212 15:40:32,4814,1030,-5614.79,1
82114742,17 16:52:36,5499,1010,-3737.43,0
22355453,214 16:22:59,4814,1030,-1122.96,0
10690962,440 19:06:52,4814,1030,-1122.96,1
69705338,264 12:21:49,5812,1010,-8085.3,0
76097971,46 17:29:41,5411,1010,-2403.13,1
48241710,325 12:59:46,6010,7070,9343.01,0
74877015,355 19:15:06,6011,7010,1796732.62,1
66031113,413 00:00:00,5533,1100,-18953.28,1
3597913,336 14:17:16,5411,1010,-11283.48,0
70780820,172 14:36:03,6010,7070,55227.07,0
44284908,327 16:57:01,5411,1010,-13902.22,1
73534440,68 14:44:55,6010,7070,2642.54,0
70780820,201 05:46:45,6010,7070,3391.33,1
89829743,253 09:28:35,5499,1010,-8961.2,0
53426018,175 09:35:48,6011,7010,224591.58,1
38691781,9 22:03:08,4829,2370,-7102.71,1
49662300,451 15:53:31,4829,4071,-898.37,0
55721022,294 11:18:49,6011,2010,-1122957.89,0
76762172,391 12:34:34,6011,2010,-516560.63,0
88381579,341 18:17:36,6011,2010,-38180.57,0
22474552,230 16:15:43,5311,1010,-11229.58,1
25132163,89 11:04:41,6011,2010,-65131.56,0
82585308,60 15:43:29,5722,1010,-5547.41,1
89185088,390 17:55:57,6010,7030,153463.42,0
72586209,256 07:51:49,6011,2010,-247050.73,1
96138803,151 10:02:03,5947,1010,-6737.75,0
41870088,437 00:00:00,5995,1110,-10218.92,0
1133595,369 09:04:46,6010,7030,22459.16,0
4791094,51 12:10:02,4814,1030,-3368.87,1
84979902,421 12:24:53,5499,1010,-5210.52,0
90184033,283 10:53:21,5499,1010,-7883.16,0
49648180,412 00:00:00,5812,1110,-4896.1,1
13935326,322 14:16:54,5641,1010,-109293.0,0
35495565,365 20:09:50,6010,7070,22459.16,0
40996596,165 09:54:51,6011,2010,-8983.66,0
35663901,137 16:42:20,4829,4071,-303.2,1
75844510,157 17:25:22,6011,2010,-11229.58,0
32358446,274 20:07:37,5411,1110,-5165.61,1
72430383,355 20:52:56,5411,1010,-7703.49,0
61463328,215 19:14:57,4814,1030,-449.18,1
95213230,168 06:58:36,6011,2010,-11229.58,0
43875957,210 12:33:40,4814,1030,-1122.96,0
81737336,359 19:40:02,5331,1010,-9792.19,1
66887777,255 17:42:58,5411,1010,-1720.37,0
50628612,90 12:31:32,6011,2010,-6737.75,1
24062324,156 00:00:00,6012,6110,224591.58,0
94192485,362 13:20:18,4814,1030,-1122.96,1
28008761,177 03:29:05,6011,2010,-22459.16,0
11701078,0 08:01:19,6010,7070,15759.14,0
87949693,278 02:47:27,4814,1030,-3368.87,0
59149631,257 15:12:39,6011,4010,-8759.07,1
72854087,242 16:50:50,5311,1010,-15902.66,0
63159770,66 11:23:45,6010,7070,67377.47,0
83517007,150 08:23:25,4829,2370,-269509.89,1
30560785,164 08:31:54,6011,2010,-8983.66,0
42024119,175 13:43:55,5411,1110,-29264.28,0
11080771,436 22:12:11,5411,1010,-3896.66,1
24935096,17 13:57:45,6011,2010,-22459.16,1
56218066,184 15:47:24,6011,2010,-11229.58,0
82776368,292 07:50:06,4829,2331,-44918.32,0
58777592,28 10:55:36,6011,2010,-20213.24,0
50974750,208 00:00:00,4121,1200,-6108.89,0
59362844,449 00:00:00,7994,1100,-2470.51,0
52659936,182 22:15:07,5541,1010,-25902.15,1
26690755,145 12:38:54,5814,1010,-4536.75,0
10519292,241 19:08:56,6011,2010,-1010662.1,0
41795069,265 20:31:37,5541,1110,-23043.1,1
30715299,19 09:50:14,5499,1010,-3166.74,1
54485932,205 09:55:00,5411,1010,-7595.69,0
15854896,266 00:00:00,5541,1110,-21594.48,1
94849312,371 19:28:59,6010,7070,17967.33,0
14264900,419 13:47:48,5499,1010,-5587.84,1
68679782,305 13:25:40,5499,1110,-1010.66,0
64391067,114 05:19:09,5999,1010,-72498.16,1
75910802,175 09:44:28,4829,2370,-11229.58,1
76043922,98 17:09:30,6010,7070,18079.62,1
89729753,51 14:16:40,6010,7070,89836.63,0
65231233,122 12:10:29,5411,1010,-8616.01,0
83378138,263 12:24:40,6011,7010,112295.79,0
66647597,146 00:00:00,5699,1110,-140369.74,1
99149408,6 16:45:24,5331,1010,-6229.95,1
96064320,25 15:02:39,6011,2010,-336887.37,0
83391046,104 18:17:32,6011,2010,-44918.32,0
6918821,415 15:27:47,4829,2370,-112295.79,0
22862903,0 16:01:36,5499,1010,-1572.14,1
73580357,75 13:12:35,4814,1030,-2245.92,0
11701078,232 08:05:03,6010,7070,30906.27,0
89409884,360 02:04:41,4814,1030,-1122.96,0
92084454,439 07:48:12,6011,2010,-11229.58,0
16442855,380 15:47:60,4829,2370,-22459.16,0
54978125,320 11:38:60,4814,1030,-4491.83,1
987798,388 09:08:55,5411,1010,-2864.44,1
55772150,164 05:32:43,6010,7070,449183.15,0
76510478,270 00:16:19,4829,2370,-269509.89,1
54771356,144 22:58:59,6011,7010,1594600.2,0
68910084,326 18:09:47,6011,2010,-11229.58,0
96245965,407 11:21:43,4814,1030,-13890.99,0
73580357,107 12:29:10,6011,2010,-15721.41,1
87819773,410 21:16:12,4829,4071,-449.18,1
82824610,203 00:00:00,5399,1200,-36383.84,0
37266132,392 16:51:29,5411,1010,-9904.49,0
68601490,41 09:44:59,5200,1010,-5376.72,1
85015901,434 13:57:30,4814,1030,-6737.75,1
5503018,252 18:51:47,4814,1030,-4491.83,1
94761433,23 09:57:28,4814,1030,-1122.96,0
36169723,391 13:21:44,4814,1030,-6737.75,0
90890195,16 00:00:00,5541,1110,-35653.91,0
87557382,64 17:41:19,6011,4010,-336.89,0
11056834,314 13:11:30,6011,2010,-673774.73,1
48860137,124 11:36:54,6011,2010,-197640.59,1
70780820,98 05:23:60,6010,7070,9904.49,0
60428201,199 00:00:00,7994,1200,-31420.36,0
90330427,375 19:26:02,5912,1010,-8309.89,0
7710959,100 00:00:00,5812,1110,-8759.07,0
89480887,102 00:00:00,5411,1110,-12783.75,0
65885502,451 16:57:05,6010,7070,11229.58,1
45991797,192 16:36:44,6011,7010,22459.16,1
31205433,392 16:18:44,5411,1010,-4716.42,0
7351769,340 08:22:05,6011,2010,-44918.32,0
25858769,337 15:29:07,6011,2010,-700725.72,1
35866332,37 13:49:17,5499,1010,-1549.68,0
78223460,44 01:34:28,4814,1030,-2245.92,1
68353108,293 14:46:00,6010,7030,4491.83,0
38874433,207 07:48:12,6011,7010,340256.24,0
33666459,362 16:06:54,8999,1010,-4267.24,1
83072268,127 12:03:05,4829,2371,-85344.8,0
34708457,140 15:20:00,4829,2370,-449183.15,0
4775887,226 16:44:26,6011,7010,224591.58,1
25533019,375 08:27:36,5411,1010,-22775.83,0
24657317,313 00:00:00,5411,1110,-3117.33,0
87410536,251 13:16:51,6011,2010,-22459.16,0
95791843,164 21:42:19,4829,2370,-179673.26,0
96669381,377 14:17:00,6011,7010,44918.32,1
64869635,20 13:31:52,6011,2010,-44918.32,1
6307377,23 17:53:06,5499,1110,-2245.92,1
12908901,293 21:26:17,4814,1030,-2021.32,0
1469034,78 11:28:32,4814,1030,-22.46,0
91996945,377 07:54:51,6010,7070,78607.05,0
53937108,440 13:33:59,5499,1010,-2638.95,1
32497751,354 09:57:00,6011,2011,-112295.79,0
9106768,89 00:00:00,6011,2210,-486567.32,0
53410208,436 10:32:40,4814,1030,-2245.92,1
14114778,256 19:46:43,6011,2010,-44918.32,0
12067626,53 15:48:25,6010,7070,27887.31,1
78202726,398 16:49:11,6010,7070,242558.9,0
93964544,312 14:31:23,6011,2010,-190902.84,1
35568840,286 16:08:07,5411,1010,-6285.42,1
28244152,288 08:56:29,5411,1010,-25266.55,1
91390597,159 17:09:43,6011,2010,-11229.58,0
91974511,165 20:38:16,5331,1010,-2672.64,1
87667031,217 11:16:10,6010,7070,67377.47,0
56049007,318 10:50:24,5814,1010,-8489.56,1
32358446,46 19:23:33,4814,1030,-1122.96,1
90808332,377 00:00:00,5411,1110,-3742.59,1
30872087,64 09:54:40,6010,7070,10870.23,1
6461724,358 14:19:21,6011,2010,-67377.47,0
19864270,302 14:13:26,4814,1030,-5614.79,1
14980520,430 07:58:52,6011,2010,-280739.47,0
2712467,173 00:00:00,5451,1110,-5906.76,1
76475250,80 09:07:19,6011,7010,130263.11,0
1340586,168 12:09:32,4814,1030,-1122.96,1
77259781,118 06:20:06,4814,1030,-1122.96,0
87937371,80 16:16:27,5411,1110,-12043.05,1
46999340,134 00:00:00,7230,1110,-53901.98,0
